Transaction Number,Fuel Quantity,Gross Price,Full Address,Date & Time,Fuel Type,Site Name,Site ID,VIN,Vehicle ID
108572,4.38407,2.66,"43209 OH,  Columbus, 1998 Royal Oak Lane, ",2024-10-02 03:35:26,LNG,Sunoco,42010,EONV0MLIQXE6JXZZE,74868111
108573,28.15781,3.17,"43224 OH,  Columbus, 6656 Elm Parkway, ",2024-10-02 07:23:12,liquid natural gas,Speedway,anyx,91FNEQX9TMQUZYOFE,41111311
108616,28.87,2.88,"43221 OH,  Columbus, 2130 Forest Creek St, ",2024-10-02 07:41:55,liquefied natural gas,Love's,hbcde,OTSILXJFZAJVLNRFJ,37635211
108617,50.22154,2.81,"43215 OH,  Columbus, 4250 SR 125 Parkwy, ",2024-10-02 11:52:55,methanol,WalMart,edhmd,CY4N0NTK664ZBUUBT,87461511
108627,48.96,2.63,"43240 OH,  Columbus, 2821 Kellogg Str, ",2024-10-02 04:08:11,biodiesel,Bucky's,swwyx,HNA5E15WMKHYOM0HP,11111116
108653,5.5347,3.63,"43209 OH,  Columbus, 155 Brandonmere Road, ",2024-10-02 09:36:53,diesel,Bucky's,jwwwx,U8Z234DVXT7C4FLYG,11113815
108655,40.652,2.89,"43227 OH,  Columbus, 9462 Linderwood Ave, ",2024-10-02 09:32:46,ethanol,Marathon,efeff,KSLKAL69EWLD6WIH2,24284831
108660,10.65821,1.93,"43226 OH,  Columbus, 7568 Sunrise Str, ",2024-10-02 06:08:31,lng,Flying J,22345,PG8P8BHZMR40EIN55,31127831
108666,7.389,3.69,"43279 OH,  Columbus, 5478 Royal Oak Road, ",2024-10-02 12:58:37,lng,WalMart,dddlg,4F3TNEITNTUNWP6EE,46621321
108690,53.82,2.84,"43206 OH,  Columbus, 5116 Beech Ave, ",2024-10-02 10:18:55,methanol,Sunoco,36001,6COZN9NZS5IKTXU6G,38114211
108739,32.818,4.06,"43271 OH,  Columbus, 4533 Contempo Street, ",2024-10-02 11:55:33,methanol,Bucky's,awxww,FG6PD3XTLT5N78VLP,11252115
108770,16.844,3.20,"43202 OH,  Columbus, 1632 Forest Crest Lane, ",2024-10-02 03:02:19,diesel,Love's,gcccc,CY4N0NTK664ZBUUBT,87461511
108776,53.6449,3.04,"43279 OH,  Columbus, 5478 Royal Oak Road, ",2024-10-02 06:15:16,liquefied natural gas,WalMart,dddlg,3FBFLMI1EWFIBQ8XA,18781181
108793,7.3799,4.01,"43211 OH,  Columbus, 8133 Lindenwood Parkway, ",2024-10-02 06:08:14,ethanol,Marathon,eeege,3LEHVSBSQMF7MTP1X,77111111
108803,52.26,2.59,"43205 OH,  Columbus, 3603 Forest Creek pkwy, ",2024-10-02 05:52:05,diesel,Bucky's,bwxww,A8OT6FLSLZ1S4RJ0T,71631111
108808,4.299,2.00,"43207 OH,  Columbus, 9059 Beech Court, ",2024-10-02 11:11:10,liquid natural gas,WalMart,ddmgd,9WJP1F5Q0QVTWW36H,11111713
108834,14.16757,2.42,"43279 OH,  Columbus, 5478 Royal Oak Road, ",2024-10-02 08:49:21,lng,WalMart,dddlg,ZYMOBKPWZWQAPB2HW,73111151
108842,46.13,3.75,"43212 OH,  Columbus, 2878 Daylight Road, ",2024-10-02 07:52:20,biodiesel,Bucky's,awwyw,4IT01MCPKFQPDMF8M,88124611
108867,41.4586,3.31,"43279 OH,  Columbus, 1629 Spring Grove St, ",2024-10-02 10:05:07,biodiesel,Sunoco,62011,QKDSFZSHWN2SCXFMP,11181785
108893,44.44843,2.86,"43220 OH,  Columbus, 6263 Alabatross Ave, ",2024-10-02 10:35:28,biodiesel,Sunoco,46801,B9SI84QE1K51NZUEK,21416221
108912,14.76517,3.63,"43279 OH,  Columbus, 5478 Royal Oak Road, ",2024-10-02 05:37:45,gas,WalMart,dddlg,74QDNDQO6G326JQZK,61211118
108925,29.8982,3.44,"43211 OH,  Columbus, 4992 Lincoln Avenue, ",2024-10-02 05:57:22,diesel,Marathon,egfge,QGS37VXAHEN2VOV7K,27551813
108943,43.18,2.76,"43260 OH,  Columbus, 918 Fox Street, ",2024-10-02 06:37:59,gas,Marathon,efgee,NXC3BWFMC002LEI8G,18115161
108959,6.06,3.94,"43251 OH,  Columbus, 3548 Second pkwy, ",2024-10-02 09:28:02,gas,Marathon,egggf,51C48HUHZT7Q344M7,11181121
108972,21.34843,3.55,"43203 OH,  Columbus, 6939 Spring Grove Court, ",2024-10-02 03:00:59,liquid natural gas,Sunoco,12600,POEKYJHAVOB4FKL0C,54827351
108983,37.0959,3.86,"43279 OH,  Columbus, 1629 Spring Grove St, ",2024-10-02 07:56:12,liquefied natural gas,Sunoco,62011,7QKSNH8OIS8S6EOBA,16181811
108989,30.059,2.63,"43206 OH,  Columbus, 5116 Beech Ave, ",2024-10-02 11:57:48,LNG,Sunoco,36001,S1MEP9FC5THYHSKPJ,11111411
109011,37.6834,2.21,"43251 OH,  Columbus, 2038 10-Mile Court, ",2024-10-02 05:28:45,methanol,Bucky's,axwww,IR50A0B1Q2JQVLX3N,11641615
109018,35.332,3.50,"43251 OH,  Columbus, 3099 Daylight Street, ",2024-10-02 07:53:15,gas,Love's,kccpf,PFVYYP5LWWHGYSPZC,18332651
109033,28.74,3.62,"43231 OH,  Columbus, 2332 MountainCrest Ave, ",2024-10-02 05:59:01,liquified natural gas,Bucky's,vxxwx,HIM53QX7TGNP5062A,21182111
109066,2.56,3.57,"43221 OH,  Columbus, 2130 Forest Creek St, ",2024-10-02 12:10:11,liquified natural gas,Love's,hbcde,A7Q6UK9S052DO56Q1,71111736
109070,39.23246,3.25,"43211 OH,  Columbus, 8133 Lindenwood Parkway, ",2024-10-02 12:11:01,gas,Marathon,eeege,DYEMQXZT38RZBU612,18162158
109088,50.6225,2.75,"43279 OH,  Columbus, 5478 Royal Oak Road, ",2024-10-02 05:09:50,liquefied natural gas,WalMart,dddlg,8VQK5ISACCJB8ZDFT,81413426
109091,39.5052,3.11,"43235 OH,  Columbus, 2208 Wayfair Parkway, ",2024-10-02 09:39:34,ethanol,Speedway,laea,RJKA1E9XC0K83O71R,51111111
109098,51.842,3.91,"43221 OH,  Columbus, 2130 Forest Creek St, ",2024-10-02 10:18:27,liquid natural gas,Love's,hbcde,0SKYLTVUS0KALHOVQ,25814268
109101,26.6973,3.04,"43221 OH,  Columbus, 2555 Miller Lane, ",2024-10-02 11:24:57,liquified natural gas,Flying J,84448,5S1QUMOG1RUA1CUSG,11151111
109107,24.71033,2.57,"43203 OH,  Columbus, 6939 Spring Grove Court, ",2024-10-02 03:57:38,liquid natural gas,Sunoco,12600,ZS34CA041G8P3YJXA,21131571
109123,13.13171,2.71,"43227 OH,  Columbus, 9462 Linderwood Ave, ",2024-10-02 05:46:45,lng,Marathon,efeff,UNDFIDOP6BHP65FYJ,26841112
109150,8.2533,2.05,"43291 OH,  Columbus, 6335 Summit Parkway, ",2024-10-02 08:54:41,LNG,Marathon,eegfe,WTPEZOEU6T0R4IV0D,72537156
109157,27.35,3.85,"43221 OH,  Columbus, 2555 Miller Lane, ",2024-10-02 06:42:49,liquefied natural gas,Flying J,84448,3KOYBJSS1XR133JCW,11111112
109165,18.49,2.58,"43240 OH,  Columbus, 1860 SR 222 Street, ",2024-10-02 04:17:34,propane,Speedway,aaji,GEFOGVT7ATSLM0Q5K,28786551
109177,52.66,2.19,"43205 OH,  Columbus, 3603 Forest Creek pkwy, ",2024-10-02 03:50:30,liquefied natural gas,Bucky's,bwxww,QYUY8Y64BNY99OABR,18157317
109194,23.08,2.47,"43226 OH,  Columbus, 398 Cougar Avenue, ",2024-10-02 12:46:27,liquified natural gas,Bucky's,wywxx,B1H0IE8X1PUIAA31E,26411111
109201,40.94,2.78,"43240 OH,  Columbus, 2821 Kellogg Str, ",2024-10-02 08:06:32,ethanol,Bucky's,swwyx,81XN9NX3E0TZ7IGAA,81111118
109226,39.082,4.00,"43251 OH,  Columbus, 6779 Cougar Parkway, ",2024-10-02 07:43:22,liquefied natural gas,Love's,bbdhc,O3F3A81TQKZSKBN8P,11141111
109234,6.056,2.67,"43268 OH,  Columbus, 2141 Wayfair Court, ",2024-10-02 04:39:25,liquid natural gas,Sunoco,74510,OLHOY299YSWVXI0HU,51111111
109238,8.133,3.91,"43240 OH,  Columbus, 2821 Kellogg Str, ",2024-10-02 06:10:57,liquid natural gas,Bucky's,swwyx,FHDFU1E0E3M9QQ6FI,11121111
109254,28.81,2.03,"43206 OH,  Columbus, 5116 Beech Ave, ",2024-10-02 08:58:55,biodiesel,Sunoco,36001,1NMSZ3R1RZ1CPNI5M,22831228
109261,18.9389,2.71,"43279 OH,  Columbus, 5478 Royal Oak Road, ",2024-10-02 08:06:56,methanol,WalMart,dddlg,2XCWG5PPBEDWXFY9M,16131111
109273,12.68,3.53,"43251 OH,  Columbus, 3099 Daylight Street, ",2024-10-02 09:28:37,liquid natural gas,Love's,kccpf,JHXP912ZPWM15PXW7,31161336
109326,52.772,2.66,"43207 OH,  Columbus, 9059 Beech Court, ",2024-10-02 11:06:29,propane,WalMart,ddmgd,L0WUGOI40F3T9BIRW,72642321
109356,20.662,2.83,"43251 OH,  Columbus, 9192 Beech Court, ",2024-10-02 06:12:33,liquified natural gas,Love's,ebcjc,2RCW6LPAN0AY2574H,15584114
109367,37.28,2.24,"43221 OH,  Columbus, 2555 Miller Lane, ",2024-10-02 09:28:15,liquefied natural gas,Flying J,84448,NH215A7W02UHBX1N0,81511551
109370,33.546,3.41,"43251 OH,  Columbus, 3099 Daylight Street, ",2024-10-02 07:22:25,kerosene,Love's,kccpf,PGUM7MFJIZABAESTD,87173217
109374,6.4642,2.50,"43251 OH,  Columbus, 2038 10-Mile Court, ",2024-10-02 07:10:09,liquified natural gas,Bucky's,axwww,YKJMM6USAPM0VI9VC,53347131
109408,5.4,1.95,"43272 OH,  Columbus, 4280 Pretzel St, ",2024-10-02 09:51:30,lng,Sunoco,12011,Q6HVQMWHGDIYNUXNP,33717427
109418,43.4,3.41,"43240 OH,  Columbus, 1860 SR 222 Street, ",2024-10-02 07:03:26,liquid natural gas,Speedway,aaji,NQNPUO13X2452NQIY,61774265
109475,13.65,3.74,"43271 OH,  Columbus, 4322 Loreli Lane, ",2024-10-02 05:35:24,propane,Love's,cbccc,6K6G2R54WACMTVIJD,16111151
109486,19.32,3.40,"43232 OH,  Columbus, 7343 Pretzel Str, ",2024-10-02 03:15:43,kerosene,WalMart,dldde,2RCW6LPAN0AY2574H,15584114
109499,27.707,2.02,"43215 OH,  Columbus, 9430 Pennsylvania Ave, ",2024-10-02 12:08:52,kerosene,Marathon,egegg,SGT5WM8EM3CUTITUF,82328117
109513,34.7,1.97,"43271 OH,  Columbus, 4533 Contempo Street, ",2024-10-02 05:37:46,propane,Bucky's,awxww,BTKQCJVVVS07O23CS,15111111
109527,49.84,3.49,"43279 OH,  Columbus, 5478 Royal Oak Road, ",2024-10-02 03:46:45,LNG,WalMart,dddlg,3FBFLMI1EWFIBQ8XA,18781181
109535,39.13979,4.03,"43240 OH,  Columbus, 1860 SR 222 Street, ",2024-10-02 12:47:17,propane,Speedway,aaji,EWM39RLDWWWVOURSC,11168186
109538,12.1675,2.81,"43203 OH,  Columbus, 8216 Coyote Road, ",2024-10-02 04:53:23,gas,WalMart,hgdjg,0DBDSAE0W4O40ISKZ,13611312
109564,14.5626,2.67,"43221 OH,  Columbus, 2130 Forest Creek St, ",2024-10-02 08:57:17,methanol,Love's,hbcde,EUHR3250RFPZF0W20,18746274
109581,37.74281,3.90,"43202 OH,  Columbus, 1632 Forest Crest Lane, ",2024-10-02 12:31:58,liquefied natural gas,Love's,gcccc,17B4CRLOW3OF7XPEF,13413724
109600,6.9497,2.65,"43209 OH,  Columbus, 1998 Royal Oak Lane, ",2024-10-02 12:43:32,liquefied natural gas,Sunoco,42010,FKFDF6SIYKIYTSG7B,54814367
109610,48.20893,3.54,"43279 OH,  Columbus, 5478 Royal Oak Road, ",2024-10-02 09:51:37,liquified natural gas,WalMart,dddlg,4RD3RBON2QQ72AOPG,21435718
109616,26.54,2.71,"43227 OH,  Columbus, 9462 Linderwood Ave, ",2024-10-02 08:23:53,lng,Marathon,efeff,QYGJB1H2OBAK8RUIR,11131111
109631,28.0092,2.61,"43226 OH,  Columbus, 7568 Sunrise Str, ",2024-10-02 09:58:03,liquid natural gas,Flying J,22345,NG7UY5E7OJGMAWSI8,16722221
109633,31.055,3.83,"43218 OH,  Columbus, 8509 Beechmont Parkwy, ",2024-10-02 12:27:16,liquified natural gas,Love's,bcdyc,EX1SGUPNC2BY005DZ,61121111
109638,49.9352,3.46,"43201 OH,  Columbus, 233 Clifton Lane, ",2024-10-02 11:32:59,kerosene,Love's,bbccp,LZBF8244WOMSJIUNO,15811855
109640,23.16831,2.04,"43215 OH,  Columbus, 4250 SR 125 Parkwy, ",2024-10-02 05:24:38,methanol,WalMart,edhmd,Z53WJ4A2HJ23G21NU,11111181
109665,43.8518,3.69,"43271 OH,  Columbus, 4533 Contempo Street, ",2024-10-02 08:01:49,ethanol,Bucky's,awxww,01TE2Z5B9A93T5Q9W,42868511
109670,8.8426,2.67,"43202 OH,  Columbus, 1632 Forest Crest Lane, ",2024-10-02 10:59:59,ethanol,Love's,gcccc,5K07KL96VTJ3NRQ5J,51487845
109677,3.7659,3.72,"43214 OH,  Columbus, 7241 Miller Road, ",2024-10-02 12:00:44,biodiesel,Speedway,vaia,XPLC9MEY7H0O0AP8F,46171677
109679,48.528,3.33,"43201 OH,  Columbus, 1082 Brandonmere Str, ",2024-10-02 10:28:07,ethanol,Bucky's,sxwyx,XXHTNRSJFEG3VQQSV,47116113
109708,36.7011,3.69,"43279 OH,  Columbus, 8636 Clifton Parkwy, ",2024-10-02 06:34:15,diesel,Love's,bcdcp,CZOG3VWK24ZCHQW6T,12111111
109716,32.08,3.26,"43215 OH,  Columbus, 4250 SR 125 Parkwy, ",2024-10-02 03:39:15,kerosene,WalMart,edhmd,4VAXZ86D6R7LA2K4E,14111131
109718,38.2119,3.19,"43214 OH,  Columbus, 7241 Miller Road, ",2024-10-02 12:52:15,diesel,Speedway,vaia,XHOC1EAJIGZ93SVM3,11115111
109724,9.7706,2.22,"43251 OH,  Columbus, 3099 Daylight Street, ",2024-10-02 11:53:29,liquified natural gas,Love's,kccpf,5PIVAB3N3FMC2KKFG,11117121
109730,35.874,3.01,"43260 OH,  Columbus, 918 Fox Street, ",2024-10-02 07:24:28,diesel,Marathon,efgee,5PIVAB3N3FMC2KKFG,11117121
109767,7.822,4.08,"43232 OH,  Columbus, 7343 Pretzel Str, ",2024-10-02 03:48:50,LNG,WalMart,dldde,43PG3NT1JR65JM9W7,15117318
109791,9.141,3.88,"43279 OH,  Columbus, 3399 10-Mile Parkwy, ",2024-10-02 10:35:21,gas,Marathon,geggg,V5GF1TW1CWXZNTPF6,11111113
109795,49.4119,1.93,"43220 OH,  Columbus, 6263 Alabatross Ave, ",2024-10-02 11:14:39,kerosene,Sunoco,46801,U3MH1BTOHNZ7F5KCM,11151111
109810,33.82,3.01,"43234 OH,  Columbus, 4572 Forest Crest Lane, ",2024-10-02 07:18:50,liquid natural gas,Flying J,17348,9R2HOXGHPWBUMU2JK,26561568
109812,46.1657,3.68,"43226 OH,  Columbus, 7568 Sunrise Str, ",2024-10-02 06:31:36,gas,Flying J,22345,J15T820L0WD4SRVZU,11471241
109834,5.201,3.76,"43232 OH,  Columbus, 7343 Pretzel Str, ",2024-10-02 06:48:55,liquified natural gas,WalMart,dldde,C0XZW6JPSQVP7V1XP,15311511
109848,33.02766,2.20,"43218 OH,  Columbus, 6899 Royal Oak pkwy, ",2024-10-02 06:48:18,propane,Bucky's,awwyw,5L3KMNV4BKQBP6Z1M,16353176
109853,50.14,3.61,"43220 OH,  Columbus, 7821 WindingWay pkwy, ",2024-10-02 10:59:34,LNG,Sunoco,18200,8O9UNP2Y9QH93Z331,78675718
109858,36.305,2.90,"43214 OH,  Columbus, 7393 Kellogg Ave, ",2024-10-02 05:53:01,lng,Marathon,ffeee,0YJX2OHJWO0GI2Z62,18417151
109886,44.353,2.05,"43272 OH,  Columbus, 4280 Pretzel St, ",2024-10-02 03:36:01,diesel,Sunoco,12011,54ZI78N0P187WBFZK,15115135
109892,24.37535,2.47,"43211 OH,  Columbus, 8133 Lindenwood Parkway, ",2024-10-02 10:19:35,liquefied natural gas,Marathon,eeege,UFCARQMZQNZRSQNK0,37211715
109904,16.5076,4.02,"43229 OH,  Columbus, 4686 Dutch Elm Court, ",2024-10-02 10:25:33,biodiesel,Marathon,egfeg,HZD54ADSAPATUTH8R,11161111
109943,12.186,2.38,"43220 OH,  Columbus, 6263 Alabatross Ave, ",2024-10-02 07:29:46,liquid natural gas,Sunoco,46801,4RRU4VJFOWMF4UWVK,11772172
109951,26.759,2.05,"43232 OH,  Columbus, 7343 Pretzel Str, ",2024-10-02 10:18:40,lng,WalMart,dldde,5WKZHU7377HZ9PG4G,34111171
109952,47.3,3.82,"43214 OH,  Columbus, 7393 Kellogg Ave, ",2024-10-02 07:03:33,biodiesel,Marathon,ffeee,JBCIW7W1VNP444PBM,11111151
109987,21.5675,3.94,"43215 OH,  Columbus, 6072 Second pkwy, ",2024-10-02 12:02:15,propane,Speedway,mbma,FFOYAC0B7J35CUZRZ,11111181
110044,47.7772,2.03,"43209 OH,  Columbus, 1998 Royal Oak Lane, ",2024-10-02 06:01:04,lng,Sunoco,42010,GXF8K5JM6I1RIWG6V,11511711
110050,34.909,2.38,"43221 OH,  Columbus, 2130 Forest Creek St, ",2024-10-02 07:31:33,methanol,Love's,hbcde,077FVVCPD6H1VTQ63,48811711
110081,13.38216,3.60,"43251 OH,  Columbus, 6779 Cougar Parkway, ",2024-10-02 03:43:37,diesel,Love's,bbdhc,49Q2I1QNNMATX1KCZ,31213141
110090,6.66,3.47,"43221 OH,  Columbus, 3195 Fox Str, ",2024-10-02 05:02:00,liquefied natural gas,WalMart,ddkdd,6RQRC99UNBMLC3X1A,23187363
110100,3.44437,3.58,"43202 OH,  Columbus, 972 Alabatross Court, ",2024-10-02 12:27:04,propane,Bucky's,bwwww,YJB7MR5FAAWOIW5II,27117213
110101,20.86,3.92,"43240 OH,  Columbus, 1687 Dutch Elm Parkwy, ",2024-10-02 11:59:50,kerosene,Love's,bcdch,XXF41PXLQHPBJL7Y4,51111111
110104,28.49,3.89,"43221 OH,  Columbus, 3195 Fox Str, ",2024-10-02 05:36:35,liquid natural gas,WalMart,ddkdd,8927KE98N7TS27G02,18711381
110123,8.8447,3.46,"43209 OH,  Columbus, 1998 Royal Oak Lane, ",2024-10-02 09:11:16,propane,Sunoco,42010,YGNCHGI2N8OF7F3KB,11151611
110125,31.10254,2.86,"43226 OH,  Columbus, 7568 Sunrise Str, ",2024-10-02 08:47:42,kerosene,Flying J,22345,BIT9QSMQU340ZEP88,71664872
110185,13.3508,2.40,"43221 OH,  Columbus, 3195 Fox Str, ",2024-10-02 08:32:24,liquefied natural gas,WalMart,ddkdd,QXFNXDAEGVSZH4W7D,44117212
110187,22.7209,3.41,"43227 OH,  Columbus, 9260 8-Mile pkwy, ",2024-10-02 05:05:19,liquid natural gas,Love's,bbcdt,6Z8BC9UJRYDJF52SE,48213111
110210,37.172,3.75,"43251 OH,  Columbus, 2038 10-Mile Court, ",2024-10-02 12:40:24,biodiesel,Bucky's,axwww,91FNEQX9TMQUZYOFE,41111311
110222,22.1593,3.29,"43202 OH,  Columbus, 1632 Forest Crest Lane, ",2024-10-02 06:56:10,ethanol,Love's,gcccc,CZ3OT504FT81PJ9WF,38535131
110241,23.59,3.92,"43203 OH,  Columbus, 6939 Spring Grove Court, ",2024-10-02 06:10:19,lng,Sunoco,12600,8WF7W0CWCYVZ98KY4,51111113
110245,4.573,4.06,"43214 OH,  Columbus, 7241 Miller Road, ",2024-10-02 10:13:07,propane,Speedway,vaia,7VRCCTDP4KWSX7V6O,16111176
110246,32.52471,3.79,"43215 OH,  Columbus, 2907 SR 222 St, ",2024-10-02 04:14:12,liquified natural gas,Sunoco,42611,CACQ3BFEDPTX0EF6Z,35415678
110269,39.637,2.10,"43279 OH,  Columbus, 3399 10-Mile Parkwy, ",2024-10-02 05:42:32,liquid natural gas,Marathon,geggg,2AD9QFVFISJ0U4UO8,17111618
110287,14.811,3.96,"43232 OH,  Columbus, 7343 Pretzel Str, ",2024-10-02 10:21:32,kerosene,WalMart,dldde,F9MJ1JFN8QHXWEAWR,11111381
110383,23.14865,2.58,"43218 OH,  Columbus, 8509 Beechmont Parkwy, ",2024-10-02 03:59:00,liquified natural gas,Love's,bcdyc,ZLZ3GP19TGAEMJ6KM,61711111
110399,14.59,2.96,"43251 OH,  Columbus, 2038 10-Mile Court, ",2024-10-02 08:32:38,liquid natural gas,Bucky's,axwww,3G55F5BMCW062DTEI,51411121
110423,14.4534,3.89,"43240 OH,  Columbus, 1687 Dutch Elm Parkwy, ",2024-10-02 05:41:13,biodiesel,Love's,bcdch,C7E3KZJ7K09LST7UB,37775141
110440,46.0,3.06,"43215 OH,  Columbus, 2907 SR 222 St, ",2024-10-02 03:07:15,liquefied natural gas,Sunoco,42611,F9MJ1JFN8QHXWEAWR,11111381
110450,38.7021,3.59,"43240 OH,  Columbus, 1860 SR 222 Street, ",2024-10-02 08:27:55,methanol,Speedway,aaji,BZWQ68UV75UXISWJZ,11111211
110461,30.16414,2.06,"43202 OH,  Columbus, 972 Alabatross Court, ",2024-10-02 11:19:45,lng,Bucky's,bwwww,GD4SDSOO19X2Y2JS0,41111111
110474,4.7206,3.53,"43203 OH,  Columbus, 8216 Coyote Road, ",2024-10-02 08:16:01,liquified natural gas,WalMart,hgdjg,P2511G6MD7X6DDG84,13611111
110484,32.14,2.45,"43218 OH,  Columbus, 8509 Beechmont Parkwy, ",2024-10-02 09:39:54,liquified natural gas,Love's,bcdyc,4K75MEQKTX0LH4ZTT,11111121
110489,34.99,3.61,"43203 OH,  Columbus, 6939 Spring Grove Court, ",2024-10-02 05:48:13,methanol,Sunoco,12600,VPNDLO1TGLJS4QB8X,13111112
110492,8.78,4.09,"43291 OH,  Columbus, 8605 Dutch Elm Str, ",2024-10-02 09:34:44,diesel,Sunoco,22001,PZ0SZI2L61VG8HSIC,11147811
110497,12.22,2.58,"43251 OH,  Columbus, 3548 Second pkwy, ",2024-10-02 10:39:53,methanol,Marathon,egggf,18NL51O9ULO9G9K6M,16181851
110522,45.533,3.92,"43206 OH,  Columbus, 5116 Beech Ave, ",2024-10-02 07:56:36,biodiesel,Sunoco,36001,8UGLN3A7XFHFQTXQX,14185114
110531,29.5182,2.82,"43251 OH,  Columbus, 9192 Beech Court, ",2024-10-02 07:22:06,kerosene,Love's,ebcjc,U2QRYXNLXURSEH7G8,27143621
110535,5.6,2.53,"43215 OH,  Columbus, 4250 SR 125 Parkwy, ",2024-10-02 06:41:52,methanol,WalMart,edhmd,D96IM7TYD9Z4IMNED,51115117
110539,21.3473,2.67,"43224 OH,  Columbus, 6656 Elm Parkway, ",2024-10-02 10:24:32,LNG,Speedway,anyx,D96IM7TYD9Z4IMNED,51115117
110555,36.78557,3.46,"43221 OH,  Columbus, 3195 Fox Str, ",2024-10-02 06:37:31,liquified natural gas,WalMart,ddkdd,84ILWX36VZQGOVR5T,11111161
110580,15.85,3.97,"43205 OH,  Columbus, 3603 Forest Creek pkwy, ",2024-10-02 03:15:40,liquid natural gas,Bucky's,bwxww,1ETT421F6065AR30Z,53417144
110586,25.6295,3.82,"43226 OH,  Columbus, 7568 Sunrise Str, ",2024-10-02 11:40:57,propane,Flying J,22345,Q1F3L5V8DRWJL1216,11144445
110587,17.10365,2.79,"43220 OH,  Columbus, 7821 WindingWay pkwy, ",2024-10-02 04:41:20,diesel,Sunoco,18200,BIT9QSMQU340ZEP88,71664872
110607,33.759,3.43,"43211 OH,  Columbus, 4992 Lincoln Avenue, ",2024-10-02 11:26:21,liquified natural gas,Marathon,egfge,4D0BQ77ZOLDVXPQAW,64167528
110609,18.852,2.22,"43251 OH,  Columbus, 3548 Second pkwy, ",2024-10-02 06:28:35,methanol,Marathon,egggf,CP7A8MSHLNKHYABXN,11112611
110625,15.0955,2.10,"43201 OH,  Columbus, 1082 Brandonmere Str, ",2024-10-02 11:37:31,liquefied natural gas,Bucky's,sxwyx,JBGZ1PN7JIIIRCCUO,77317226
110677,29.0111,2.65,"43215 OH,  Columbus, 6175 Stonehill St, ",2024-10-02 12:38:35,methanol,Marathon,egfff,U3MH1BTOHNZ7F5KCM,11151111
110685,39.1,2.66,"43201 OH,  Columbus, 1082 Brandonmere Str, ",2024-10-02 07:17:00,ethanol,Bucky's,sxwyx,4SZ1WIT7MCWH3H3JV,11711111
110732,27.65573,1.96,"43214 OH,  Columbus, 7241 Miller Road, ",2024-10-02 10:34:12,lng,Speedway,vaia,DHV5HFVCGCEZJ0AB6,11511111
110757,52.8449,3.30,"43218 OH,  Columbus, 6899 Royal Oak pkwy, ",2024-10-02 09:10:10,diesel,Bucky's,awwyw,E9WQ8P1YB3NTSY4QY,17711111
110766,9.25,2.72,"43231 OH,  Columbus, 2332 MountainCrest Ave, ",2024-10-02 04:30:35,liquified natural gas,Bucky's,vxxwx,FWLJHK4DYVORECQDY,31356421
110768,29.33,3.05,"43227 OH,  Columbus, 9462 Linderwood Ave, ",2024-10-02 04:50:44,biodiesel,Marathon,efeff,T9CK7D987EY0TXKMH,42563731
110774,48.98,2.05,"43229 OH,  Columbus, 4686 Dutch Elm Court, ",2024-10-02 03:52:56,propane,Marathon,egfeg,112GQ8VOOMH5FQ3UW,18116118
110785,13.68,2.63,"43271 OH,  Columbus, 4322 Loreli Lane, ",2024-10-02 11:10:53,gas,Love's,cbccc,RGURS5T5PPROX4P14,17111111
110792,8.2824,2.37,"43236 OH,  Columbus, 2496 Kellogg pkwy, ",2024-10-02 03:31:23,propane,Bucky's,awwwy,VHS2JQDMIIPR45ES1,72325412
110814,18.5127,3.81,"43251 OH,  Columbus, 9192 Beech Court, ",2024-10-02 06:22:20,diesel,Love's,ebcjc,VSC6C9N5Z3P764ITY,11111131
110819,4.51275,3.10,"43220 OH,  Columbus, 6263 Alabatross Ave, ",2024-10-02 12:48:50,LNG,Sunoco,46801,3BZ74V14D4F8HKLPZ,11161111
110823,27.34144,4.00,"43291 OH,  Columbus, 6335 Summit Parkway, ",2024-10-02 07:23:07,gas,Marathon,eegfe,QTYCTLJ20OTYBGFVP,11111511
110834,16.2559,2.24,"43279 OH,  Columbus, 3399 10-Mile Parkwy, ",2024-10-02 11:14:15,liquefied natural gas,Marathon,geggg,Z2ZDPDRANR03WTE8J,11112161
110860,38.40088,3.43,"43211 OH,  Columbus, 4992 Lincoln Avenue, ",2024-10-02 12:17:22,liquid natural gas,Marathon,egfge,IHUW14IU1LLLHAVPN,47655141
110862,25.9773,3.46,"43229 OH,  Columbus, 4686 Dutch Elm Court, ",2024-10-02 12:40:32,methanol,Marathon,egfeg,15M26SIG9HTI1O40W,56121758
110883,45.9114,2.62,"43232 OH,  Columbus, 7343 Pretzel Str, ",2024-10-02 11:10:31,liquid natural gas,WalMart,dldde,7Y4RIG2NY7O8XDU2B,25622381
110888,11.15523,3.95,"43215 OH,  Columbus, 9430 Pennsylvania Ave, ",2024-10-02 05:44:58,kerosene,Marathon,egegg,QSMINZLKHZCYY9W3Q,71141217
110897,40.56043,3.97,"43209 OH,  Columbus, 3397 10-Mile Avenue, ",2024-10-02 07:18:25,liquid natural gas,Marathon,efgee,1CD7U8G6HCSUDITN3,71111141
110900,5.7215,2.74,"43202 OH,  Columbus, 972 Alabatross Court, ",2024-10-02 07:40:09,gas,Bucky's,bwwww,4NINZSQCL9IUPKZ3Y,17333116
